housing_age,income,bedrooms,households,rooms,house_value
17,6.5954,0.133595284872299,2.69056603773585,7.68301886792453,346200
30,5.5959,0.17632135306553898,2.57457212713936,5.782396088019559,346200
28,4.8438,0.207749766573296,2.70142180094787,5.075829383886259,346200
18,2.9571,0.208060717089767,3.6814044213264,4.9687906371911605,346200
17,6.3066,0.218555273482576,1.7954298150163202,4.71490750816105,346100
35,5.7295,0.17267794446217702,2.61081081081081,5.645045045045039,346100
16,5.3749,0.131186440677966,3.2401055408971,7.783641160949871,346100
16,4.0403,0.176041466692263,2.8232385661310295,6.43881334981459,346100
41,5.0594,0.17211597779148702,2.72924187725632,5.85198555956679,346000
32,3.233,0.205101509630401,2.84730538922156,5.7514970059880195,346000
25,6.9238,0.176246830092984,2.7035175879397007,5.944723618090451,345900
43,5.1333,0.188888888888889,2.2648221343873502,5.33596837944664,345900
39,4.537,0.183622828784119,2.41102362204724,5.71181102362205,345900
17,7.6473,0.125819916517591,3.4282352941176497,7.891764705882349,345800
36,6.5319,0.17097264437690002,4.86396181384248,6.28162291169451,345800
25,5.9499,0.186510667584308,2.45583038869258,5.134275618374559,345800
43,3.9619999999999997,0.254047322540473,2.43502824858757,4.53672316384181,345800
35,3.6053,0.221722846441948,2.14527027027027,4.5101351351351395,345800
26,6.2519,0.13806057760037602,2.82960413080895,7.330464716006889,345700
17,5.5507,0.16933979858261802,2.02439024390244,6.5390243902439,345700
36,4.8056,0.20460551151377898,1.9946140035906599,4.75583482944345,345700
49,3.2679,0.23574947220267398,2.15432098765432,4.3858024691358,345700
39,2.918,0.268423621278673,1.95061728395062,3.89173789173789,345600
10,6.2702,0.167689161554192,2.47297297297297,6.608108108108111,345500
27,5.5771,0.19940769990128301,2.51950354609929,5.38829787234043,345500
31,4.1827,0.184072126220887,2.65777777777778,5.915555555555559,345500
8,7.9627,0.12727272727272698,3.5903954802259905,8.234463276836161,345400
36,6.9909,0.16398104265402802,2.87719298245614,6.16959064327485,345300
14,3.9766,0.158339367608014,2.49443561208267,6.586645468998411,345300
35,3.0862,0.22466422466422503,2.21606118546845,4.69789674952199,345300
16,5.9919,0.166596015260704,3.05052264808362,6.164634146341459,345100
5,6.7232,0.157190635451505,2.76119402985075,7.43781094527363,345000
45,4.95,0.185430463576159,2.28571428571429,5.50759878419453,345000
30,3.3469,0.310379043461004,1.3860677083333302,3.2805989583333304,345000
12,7.9125,0.14260869565217402,3.47278911564626,6.84523809523809,344900
9,7.6016,0.13153456998313698,3.2367601246105897,7.3894080996884695,344900
21,6.0918,0.132427843803056,2.88292682926829,7.66178861788618,344800
48,4.1667,0.19318925998690198,2.05944055944056,5.33916083916084,344800
27,6.6085,0.17014157014157,2.53630363036304,6.410891089108911,344700
18,6.1968,0.153940886699507,3.37564766839378,6.31088082901554,344700
28,5.7881,0.15916398713826402,2.9024390243902403,6.06829268292683,344700
31,3.6563,0.20381861575179,2.04691358024691,5.17283950617284,344700
26,6.7206,0.14599372683205,3.36345776031434,6.889980353634581,344600
34,5.1765,0.14316012725344598,2.7194244604316498,6.7841726618705,344600
14,7.5,0.14351998312770198,3.20686963309914,7.40281030444965,344500
35,6.6277,0.16806722689075596,2.8864468864468904,6.1025641025641,344400
16,3.8426,0.212998361551065,3.46272493573265,4.706940874035991,344400
44,4.6687,0.18143261074458103,2.7574931880109,5.78201634877384,344300
11,6.4027,0.151364338424575,3.07363420427553,6.9204275534441795,344200
31,6.3052,0.17077922077922103,2.56529209621993,5.2920962199312696,344200
29,3.6611,0.24498997995992,2.1380846325167,4.44543429844098,344200
44,3.3542,0.19469026548672602,2.26582278481013,5.72151898734177,344200
32,6.4631,0.164163822525597,2.7775467775467795,6.09147609147609,344100
15,5.7204,0.15151515151515196,2.78723404255319,6.5531914893617,344100
25,8.4699,0.1270337922403,2.33412887828162,7.62768496420048,344000
24,7.5078,0.141253051261188,3.0971428571428596,7.022857142857139,344000
41,6.1593,0.17333333333333303,1.9668508287292799,6.215469613259669,344000
25,6.1572,0.14504431909750198,2.7272727272727297,7.05113636363636,344000
11,7.355,0.13502109704641302,3.35904255319149,7.248670212765959,343900
21,4.88,0.166201471707688,2.83134328358209,5.88208955223881,343900
30,3.125,0.29162656400384995,2.21167883211679,3.79197080291971,343800
16,8.155,0.132105684547638,2.99416909620991,7.28279883381924,343700
36,5.6629,0.17356321839080496,2.86604651162791,5.665116279069769,343600
16,6.8806,0.125977149729405,3.16417910447761,8.27363184079602,343500
36,6.1043,0.166666666666667,2.6674556213017797,5.54556213017751,343500
35,5.9143,0.179245283018868,2.97235023041475,6.350230414746539,343400
41,3.4208,0.23317073170731697,1.7346938775510201,4.1836734693877595,343400
21,7.8453,0.156650246305419,2.9260450160771696,6.52733118971061,343300
33,5.4721,0.202963198980405,2.49793559042114,5.1833195706028095,343300
24,4.0,0.200532724505327,2.67115384615385,5.053846153846151,343200
21,6.8586,0.141643059490085,2.5974025974026,6.87662337662338,343100
27,5.9158,0.168997668997669,2.71428571428571,5.70099667774086,343100
43,5.6428,0.191033138401559,2.58252427184466,4.98058252427184,343100
45,4.5673,0.237632508833922,2.4772727272727297,4.28787878787879,343100
4,7.2982,0.140636297903109,4.74155844155844,7.18441558441558,343000
35,5.7654,0.176918199112238,2.7116788321167897,5.75547445255474,343000
8,7.7589,0.163012392755005,2.7598784194528903,6.37689969604863,342900
17,7.2965,0.130877883068121,3.01818181818182,8.474242424242421,342900
51,3.875,0.220839260312945,2.06890459363958,4.96819787985866,342900
25,3.3917,0.27469879518072304,2.11494252873563,4.77011494252874,342900
48,3.0642,0.289818863210493,1.70065075921909,3.4728850325379597,342900
26,6.7395,0.125223613595707,2.8687943262411295,7.9290780141844,342800
35,4.9583,0.1796875,3.0,5.496932515337419,342800
35,3.9833,0.2,2.6993006993007005,5.139860139860139,342800
26,6.6137,0.13886300093196602,2.87837837837838,7.25,342700
38,5.4536,0.163760424564064,2.96535796766744,6.09237875288684,342700
37,4.3214,0.19141531322505803,2.4063745019920297,5.15139442231076,342700
19,5.5702,0.196164510166359,2.7759900990099,5.35643564356436,342600
21,5.5335,0.17805383022774302,2.63924050632911,6.113924050632911,342600
22,5.1271,0.17358934169279003,2.51415094339623,6.018867924528299,342500
7,6.0922,0.151576805696846,3.1338028169014103,6.92253521126761,342400
39,4.5833,0.218552036199095,2.2733333333333303,4.9111111111111105,342400
17,4.0129,0.23862660944206,2.0836236933797903,4.05923344947735,342400
28,8.4721,0.116052060737527,3.23711340206186,9.50515463917526,342300
34,4.9732,0.166142684401451,2.90296495956873,5.572776280323451,342300
27,6.3314,0.14548663640948098,2.7119476268412406,6.4909983633387895,342200
44,4.1742,0.198434622467772,2.12380952380952,5.17142857142857,342200
47,4.0353,0.197916666666667,2.64537444933921,5.49779735682819,342200
36,6.1187,0.17513611615245,3.03488372093023,6.40697674418605,342000
28,5.1483,0.185276578243882,2.43087557603687,5.60253456221198,342000
32,6.359,0.153701968134958,2.8043478260869596,6.62732919254658,341900
33,6.9096,0.13426853707414801,2.5407407407407403,7.39259259259259,341800
35,5.4510000000000005,0.17351129363449697,2.3298969072165,6.02474226804124,341800
35,4.3214,0.166475315729047,2.2987012987012996,5.65584415584416,341800
44,5.397,0.169314219294847,2.4299516908212597,6.2342995169082105,341700
17,4.0208,0.252707581227437,2.01694915254237,4.69491525423729,341700
29,3.5707,0.192272309107636,2.60759493670886,5.50379746835443,341700
22,3.1517,0.295031787143866,1.50940170940171,3.62991452991453,341700
17,6.6004,0.172774869109948,2.41434262948207,6.087649402390441,341500
24,3.6111,0.221066319895969,1.66074950690335,4.55029585798817,341500
5,7.617999999999999,0.141901408450704,3.3821339950372202,7.04714640198511,341400
34,6.082999999999999,0.164701407379232,3.01856148491879,6.09976798143852,341400
39,4.9286,0.20247657295850102,2.40327868852459,4.89836065573771,341400
16,6.7857,0.124967725277563,2.8962075848303397,7.730538922155691,341300
25,6.2556,0.12884292901062,3.4077253218884103,7.67811158798283,341300
37,4.7,0.160771704180064,2.6950819672131097,6.11803278688525,341300
3,4.3897,0.21744366076036498,2.26993275696446,5.58405379442843,341300
4,7.0808,0.164546104360257,2.66942148760331,6.42332415059688,341200
34,6.1599,0.16728778467908897,3.08695652173913,5.83333333333333,341200
29,4.375,0.20099592575826197,2.3622828784119103,5.481389578163769,341200
24,3.9375,0.15598455598455602,3.23372781065089,7.6627218934911205,341200
25,3.4118,0.20737495436290598,2.79379562043796,4.99817518248175,341100
34,6.5378,0.14704036812382298,2.63165266106443,6.696078431372549,340900
17,6.1007,0.167739340305712,2.4265927977839303,6.88642659279778,340900
25,3.8062,0.19409282700421898,2.88461538461538,4.557692307692309,340900
48,3.8333,0.179595278246206,2.35265700483092,5.7294685990338206,340800
21,3.6488,0.251233045622688,1.82202304737516,4.15364916773367,340800
39,3.2308,0.24754760530871303,2.2093023255813997,4.4780361757105895,340800
14,7.1673,0.19594260267194502,1.89645776566758,5.50681198910082,340700
45,5.8143,0.185157972079353,2.2091254752851697,5.174904942965781,340700
27,4.6654,0.19776919776919802,2.63534675615213,5.21476510067114,340700
26,4.4828,0.20229007633587803,2.44190476190476,4.9904761904761905,340700
14,6.4214,0.159057437407953,2.70796460176991,6.008849557522121,340600
25,6.196000000000001,0.15011961722488001,2.98991935483871,6.74193548387097,340600
25,2.3571,0.258855585831063,1.8469387755102,3.7448979591836697,340600
28,5.6159,0.15638766519823802,2.5734265734265698,6.34965034965035,340500
31,3.5987,0.25775927327782,2.0848,4.2272,340500
42,3.1304,0.23682140047206898,1.83974358974359,4.07371794871795,340500
39,2.9405,0.255591798695247,1.7811550151975701,4.34853090172239,340500
19,7.521,0.17680896155010603,2.3356766256590498,5.80492091388401,340400
45,6.2895,0.169491525423729,2.15254237288136,6.5,340400
31,6.187,0.137351267459907,2.6257197696737005,7.420345489443379,340400
26,5.0434,0.180185957037512,2.59608540925267,5.54982206405694,340400
6,4.7778,0.156201617065199,2.87974683544304,7.358227848101269,340400
35,4.5278,0.241953385127636,2.19175911251981,4.28367670364501,340400
37,2.375,0.30129516019086605,1.83898305084746,4.14406779661017,340400
13,7.5402,0.127362366474938,3.0137931034482794,8.39310344827586,340300
33,6.3197,0.16933281310963696,2.94258373205742,6.13157894736842,340100
25,5.0102,0.181732757000564,2.18050941306755,5.89258028792913,340100
16,8.7385,0.129116400391262,3.42741935483871,8.24462365591398,340000
20,6.5,0.125,2.67741935483871,6.45161290322581,340000
46,4.7287,0.19233289646133703,2.3271186440677996,5.1728813559321996,340000
41,4.5,0.259860788863109,1.9343675417661101,4.1145584725537,339800
28,3.9375,0.20559610705596104,2.3247311827957002,5.303225806451611,339800
48,3.5278,0.19985196150999301,2.45283018867925,5.09811320754717,339800
12,6.3373,0.161148197596796,2.93045774647887,6.59330985915493,339700
22,4.1818,0.24065234685759698,2.15669014084507,4.42605633802817,339700
35,3.7,0.246431969552807,2.20940170940171,4.491452991452991,339700
26,5.7833,0.15281582952815803,2.7226415094339598,6.19811320754717,339600
36,5.7765,0.17266851338873498,2.7914438502673797,5.79144385026738,339500
34,5.3683,0.16597755463674,2.90721649484536,5.81786941580756,339400
43,3.2024,0.208353108685335,2.04195804195804,4.91142191142191,339400
28,5.4788,0.141899441340782,3.0086956521739103,7.78260869565217,339300
26,5.3674,0.141235813366961,2.85549132947977,6.875722543352599,339300
19,4.5156,0.193218514531755,2.27665706051873,5.35446685878963,339300
9,6.8145,0.115627822944896,3.5481171548117203,9.26359832635983,339200
34,5.815,0.154296875,2.9213483146067403,7.67041198501873,339200
17,6.2323,0.165310577495535,2.36338028169014,7.097183098591549,339100
35,4.056,0.263481228668942,3.2,4.2463768115942,339100
36,3.4167,0.199543899657925,2.07738095238095,5.22023809523809,339100
32,6.7105,0.187321530553969,2.53560371517028,5.42105263157895,339000
36,6.2247,0.17432735426009,3.07508532423208,6.08873720136519,339000
17,5.6818,0.153300600109111,3.6338514680483596,6.33160621761658,338900
16,7.0879,0.127053140096618,2.9562289562289603,6.96969696969697,338800
46,4.2667,0.19157340355497,1.9826989619377198,5.256055363321799,338800
33,8.4016,0.134818731117825,2.4038997214484703,7.376044568245129,338700
20,6.1509,0.15876777251184804,3.1015384615384605,6.492307692307691,338700
30,5.6932,0.19687577485742602,2.2156133828996296,4.99752168525403,338700
18,5.0114,0.19276629570747197,2.60508083140878,5.810623556581991,338600
32,6.0794,0.16679169792448098,2.58003169572108,6.337559429477019,338500
21,7.375,0.14905564063297597,2.97,6.53,338400
23,6.9223,0.144919786096257,2.87051039697543,7.06994328922495,338400
16,6.7474,0.17039047817916103,2.41153342070773,6.2765399737876795,338200
33,5.5798,0.165024114070036,2.71736204576043,6.418573351278599,338200
34,4.4219,0.18373493975903601,3.50220264317181,5.85022026431718,338100
50,3.0833,0.23081296191017603,2.2744063324538297,4.641160949868071,338100
39,3.6346,0.2153125,2.25080906148867,5.17799352750809,338000
8,8.0409,0.12835032087580198,3.49717514124294,7.48305084745763,337900
13,6.3489,0.17640573318632896,3.2268370607028802,5.795527156549519,337900
23,5.8518,0.175115207373272,2.4289156626506,5.75180722891566,337900
43,4.5116,0.20938215102974803,2.6522911051212903,4.7115902964959595,337800
33,6.9021,0.18615153035624699,2.54293628808864,5.520775623268699,337600
9,7.8528,0.16793893129770998,2.03669724770642,6.009174311926611,337500
22,4.5729,0.24957264957265002,2.05956678700361,4.22382671480144,337500
33,4.0391,0.19925742574257396,1.8649517684887498,5.19614147909968,337500
25,3.7721,0.282315428010792,1.69026548672566,4.00884955752212,337500
31,3.293,0.21749408983451501,1.9886792452830202,4.78867924528302,337500
19,3.2663,0.294151050539466,1.86284544524053,3.60491299897646,337500
22,7.3719,0.15834829443447,2.77040816326531,7.1045918367346905,337400
17,6.5901,0.14929734242382098,3.59925093632959,6.72940074906367,337400
13,6.867999999999999,0.138367119211456,3.63026315789474,7.075,337300
29,6.4285,0.144601769911504,2.58056580565806,6.94956949569496,337300
28,5.457000000000001,0.19822205409495,2.1244769874477,5.53033472803347,337300
23,7.332999999999999,0.12085944494180802,2.9860139860139903,7.81118881118881,337200
7,3.2439999999999998,0.178498985801217,3.0410094637224,6.22082018927445,337200
15,7.3141,0.140342530922931,3.4983498349835003,6.93729372937294,337100
4,7.6348,0.162229487778297,2.65208545269583,6.534079348931839,337000
24,4.6719,0.14868721461187198,2.9446640316205497,6.92490118577075,337000
36,4.5918,0.222908305032417,2.2598039215686296,5.29248366013072,337000
25,3.4238,0.268534238822864,2.21436984687868,4.1625441696113095,337000
33,6.1825,0.133193863319386,2.9223300970873796,6.96116504854369,336900
37,5.9275,0.167003027245207,2.3352941176470603,5.829411764705879,336900
24,5.1384,0.178476458626623,2.5950804162724705,6.04824976348155,336900
34,4.9355,0.164444444444444,2.9,6.5625,336900
38,4.1711,0.17827098621800602,2.40116845180136,5.44011684518014,336900
15,4.1528,0.16262319939348002,3.6106442577030804,7.38935574229692,336800
10,6.3579,0.18449971081549998,2.4595744680851097,7.357446808510639,336700
37,5.4446,0.15946439440048701,2.33082706766917,6.176691729323309,336700
35,4.875,0.19233903830480803,2.64734299516908,5.92753623188406,336700
21,7.6245,0.149295774647887,2.6075085324232097,6.663822525597269,336600
27,8.1001,0.134396355353075,2.8918918918918903,7.3014553014553,336500
6,7.2494,0.13007928642219999,3.1883239171374798,7.600753295668549,336500
29,5.4351,0.181333333333333,2.33142857142857,5.35714285714286,336500
42,5.7398,0.16354556803995002,2.76470588235294,6.28235294117647,336400
35,4.7411,0.208229426433915,2.68249258160237,4.759643916913951,336400
16,4.425,0.32484076433121,1.59474566797093,3.4225824482951404,336400
39,3.7813,0.242607121303561,2.56473829201102,4.56473829201102,336300
44,4.4271,0.17400881057268697,2.87044534412955,5.514170040485831,336200
14,3.7635,0.23491505565319298,1.9556962025316498,5.4018987341772196,336200
19,6.7785,0.14100661179328,2.96210526315789,7.8010526315789495,336100
37,5.444,0.168187744458931,2.8996138996139003,5.92277992277992,336000
45,4.575,0.18920335429769397,2.60233918128655,5.57894736842105,336000
30,4.3056,0.20078962210941895,2.5710227272727297,5.03693181818182,336000
28,6.4095,0.16380208333333302,2.84441087613293,5.8006042296072495,335900
26,6.0738,0.16083916083916103,2.5607476635514,6.014018691588791,335900
20,5.9619,0.19434194341943398,2.4527162977867203,4.90744466800805,335900
32,5.4103,0.177929547088426,2.4,6.114285714285709,335900
44,4.0598,0.255793226381462,2.07421875,4.3828125,335900
30,4.9125,0.19893771125060397,2.6237864077669903,5.026699029126211,335700
32,4.6528,0.18086696562032897,2.0845665961945,5.6575052854122605,335700
34,2.8406,0.32600919775166104,1.5030743432085,3.2817216321967595,335700
16,7.2554,0.133298069293838,3.33667334669339,7.577154308617231,335600
14,7.0735,0.138665281745001,4.2928870292887,8.05648535564854,335600
16,6.1834,0.124224930511011,3.3604240282685502,8.26325088339223,335600
6,6.1463,0.158536585365854,2.80651731160896,7.1812627291242395,335500
22,5.3276,0.169344870210136,2.22235576923077,8.75120192307692,335500
31,3.6745,0.223761690335989,2.55259026687598,4.53218210361068,335500
39,5.17,0.17749721500185697,2.8022988505747097,6.19080459770115,335400
42,3.0989999999999998,0.23149309912170604,2.62983425414365,4.40331491712707,335400
22,5.4842,0.211554563215183,2.5784172661870497,5.15539568345324,335300
35,4.9044,0.202374527792768,2.59763313609467,5.482248520710059,335300
44,3.1653,0.23553841590032604,2.3081009296148705,4.476759628154049,335300
30,2.8889,0.29000884173297997,1.5366049879324197,3.63958165728077,335300
28,8.2049,0.138763197586727,2.4368421052631604,6.97894736842105,335200
24,4.9671,0.255705090696314,2.1862745098039196,4.18872549019608,335200
20,4.375,0.19356796116504896,2.9478827361563504,5.36807817589577,335200
46,5.0887,0.170010888163011,2.2858431018936,5.7971145175834105,335100
20,6.5483,0.11790668348045401,3.3444976076555,7.588516746411481,335000
37,4.9643,0.161676646706587,2.08510638297872,7.106382978723401,335000
14,4.9028,0.158323400874056,2.68860759493671,6.37215189873418,335000
35,3.6969,0.273311897106109,2.0,4.474820143884889,335000
48,3.6687,0.210268948655257,2.11428571428571,5.842857142857139,335000
26,3.2895,0.229368932038835,2.35555555555556,4.06913580246914,335000
14,6.4092,0.15095174856131,3.25722543352601,6.528901734104051,334900
29,6.2064,0.169171824344238,2.50596252129472,5.78023850085179,334900
16,3.8273,0.261437908496732,1.92712906057946,4.029850746268661,334900
11,7.7499,0.129875433939146,3.13474025974026,7.9496753246753205,334800
39,4.7,0.188056574122577,2.51304347826087,5.5333333333333306,334700
31,7.2392,0.134948096885813,2.91653543307087,7.281889763779531,334600
18,4.875,0.18110579016108,2.8503937007874,6.0288713910761205,334600
19,4.7891,0.28622412562455396,1.9413735343383602,4.69346733668342,334600
29,6.0774,0.12909836065573801,2.59677419354839,7.87096774193548,334400
36,4.8906,0.165467625899281,3.11872146118721,6.347031963470321,334400
26,7.0778,0.136105294645528,3.1269146608315097,7.315098468271331,334300
46,3.2083,0.22242152466367698,2.18951612903226,4.49596774193548,334300
27,4.5357,0.19609004739336497,2.48012232415902,5.162079510703361,334200
5,6.8089,0.13557358053302399,3.08055555555556,7.19166666666667,334100
22,6.2918,0.125922023182297,2.99591836734694,7.7469387755102,334100
24,4.4375,0.189189189189189,2.7173913043478297,5.79130434782609,334100
24,6.5173,0.15415986949429,2.7263157894736803,6.45263157894737,334000
18,5.2101,0.181404958677686,3.07211538461538,5.817307692307691,334000
34,5.0779,0.180445722501797,2.4043392504931,5.48717948717949,333900
40,4.569,0.162257495590829,2.41711229946524,6.064171122994651,333900
14,7.0504,0.12485725161781501,3.4176829268292703,8.00914634146342,333800
24,6.7247,0.148385300668151,3.1875,6.8030303030303,333800
24,6.3021,0.17925736235595396,2.4206642066420696,5.76383763837638,333800
26,4.4167,0.22248394004282698,2.2540192926045,5.005359056806,333800
24,7.3252,0.144216133942161,3.17179487179487,6.738461538461539,333700
25,6.8643,0.148443157132513,2.65603644646925,6.29157175398633,333700
49,6.3538,0.161704794735193,2.26429980276134,6.2938856015779105,333700
8,3.9118,0.221932794998698,2.26306913996627,6.4738617200674495,333700
14,3.5745,0.23337765957446802,2.4756838905775096,4.57142857142857,333700
3,7.9187,0.161016949152542,2.79218106995885,6.3127572016460896,333600
27,6.2217,0.15208791208791198,3.12012012012012,6.831831831831829,333500
44,4.5982,0.196019900497512,2.63287671232877,5.50684931506849,333500
19,7.5699,0.12556962025316498,3.15775034293553,8.12757201646091,333300
34,6.8976,0.15557749259624898,2.12402088772846,6.61227154046997,333300
14,5.9171,0.16962750716332403,2.94827586206897,6.01724137931035,333300
18,4.7356,0.16632860040568,2.53456221198157,6.81566820276498,333300
13,3.3438,0.24892334194659804,2.12837837837838,3.9222972972973,333300
45,3.1576,0.254459410265744,1.9047619047619,3.96392496392496,333300
25,2.25,0.29704797047970505,3.37404580152672,4.13740458015267,333300
22,1.8542,0.24928977272727298,2.16326530612245,4.7891156462585,333300
25,6.4044,0.149807938540333,2.8268792710706196,7.11617312072893,333100
20,5.1674,0.19772304832713802,2.4658682634730495,5.15449101796407,333000
17,6.8039,0.14329619669612,3.31151832460733,6.814136125654451,332900
16,5.2894,0.19000507356671698,2.5698778833107205,5.34871099050204,332800
40,4.6932,0.23102866779089398,2.81060606060606,4.49242424242424,332800
40,4.25,0.24573202276254502,2.1893203883495103,4.6917475728155305,332800
46,3.7167,0.22940287226001502,2.51865008880995,4.69982238010657,332800
23,8.6677,0.153383458646617,2.41296928327645,6.8088737201365195,332700
26,6.6766,0.173256649892164,2.96610169491525,5.8940677966101696,332700
18,6.8233,0.139666666666667,2.78313253012048,7.228915662650599,332600
36,5.2799,0.17914831130690198,2.8125,5.3203125,332600
10,4.1727,0.23831347387717702,1.9436090225563898,4.1015037593985,332600
28,3.6429,0.26127577319587597,1.9734748010610101,4.1167108753315595,332600
30,6.622999999999999,0.141069397042093,3.1796875,6.8671875,332500
35,5.9714,0.16305732484076402,3.3015873015872996,6.230158730158731,332500
29,5.5433,0.143203883495146,2.79345088161209,6.22670025188917,332500
35,2.0745,0.25318940137389606,3.03688524590164,4.1762295081967205,332500
15,7.2639,0.12816901408450698,3.0736842105263196,7.4736842105263195,332400
33,5.4103,0.18198992443324896,2.2691029900332205,5.27574750830565,332400
51,4.375,0.16178428761651098,2.53679653679654,6.5021645021645,332400
27,4.1591,0.20465344912338196,2.668430335097,5.38183421516755,332400
25,6.8492,0.128372093023256,3.4166666666666696,8.143939393939391,332200
48,3.275,0.2421875,2.486328125,4.5,332100
12,6.5413,0.129220380601596,3.36551724137931,7.48965517241379,332000
23,6.3702,0.15746421267893698,2.7761053621825,6.4402634054562595,332000
30,5.0863,0.1922377198302,2.54485049833887,5.47840531561462,332000
23,5.3886,0.179150162045373,2.5726495726495697,5.9337606837606796,331900
36,5.269,0.164179104477612,2.92640692640693,6.09090909090909,331900
17,8.7604,0.131537242472266,2.43217665615142,7.9621451104100895,331800
39,4.3438,0.227722772277228,1.79452054794521,4.15068493150685,331800
44,4.2679,0.22937168811506398,1.5647840531561499,4.388704318936879,331800
9,5.4287,0.16394080996884697,2.8869346733668304,6.452261306532661,331600
46,5.0662,0.169761273209549,2.2122641509434,6.22405660377358,331600
18,3.4861,0.18638985005767003,2.7806539509536803,5.90599455040872,331600
20,6.3617,0.16811279826464198,2.67407407407407,6.82962962962963,331500
2,7.8061,0.146827042720863,3.23963133640553,11.110599078341,331400
12,6.2475,0.148084815321477,3.02791878172589,7.42131979695431,331300
12,5.5266,0.153161592505855,2.71571906354515,7.14046822742475,331300
17,3.9615,0.18360914105595,2.13852813852814,5.49350649350649,331300
34,3.2308,0.254869226488592,1.98209718670077,4.59590792838875,331300
36,3.215,0.212721584984359,2.12380952380952,4.56666666666667,331300
16,7.3518,0.131853194381513,3.50974025974026,7.16558441558442,331200
48,7.3089,0.14306289006241002,2.3951048951049,7.283216783216781,331200
26,6.3654,0.139240506329114,3.05990016638935,7.361064891846921,331200
19,6.1896,0.16925335570469802,2.7316770186335404,5.92298136645963,331100
37,5.5284,0.181626928471248,2.63984674329502,5.463601532567049,331000
35,5.2818,0.171968190854871,2.3238636363636402,5.71590909090909,331000
37,4.2434,0.193846153846154,2.42079207920792,4.82673267326733,331000
15,6.6104,0.14703277236492499,3.0221066319896,7.340702210663201,330900
35,4.692,0.211149481993093,2.1865671641791002,5.04228855721393,330900
32,5.4949,0.17747531358420104,2.59938366718028,5.77349768875193,330800
31,2.5172,0.24280782508630602,2.10140845070423,4.89577464788732,330800
30,2.2917,0.30044400592007897,2.5355871886121,3.6067615658362997,330800
17,6.979,0.143304970891178,3.2522522522522497,6.70570570570571,330700
37,5.7422,0.17453963170536402,2.7242990654205603,5.83644859813084,330700
43,5.6732,0.187913907284768,2.51344743276284,5.90709046454768,330700
23,7.916,0.12118464792988799,2.89119170984456,8.572538860103629,330600
30,6.3716,0.17466918714555799,3.1375,5.51041666666667,330500
34,4.3,0.175234936428966,2.85761589403974,5.990066225165559,330500
33,7.6286,0.120826709062003,3.37333333333333,8.38666666666667,330400
37,5.0131,0.20444824636441397,2.36546184738956,4.6947791164658605,330300
25,7.5898,0.1263197586727,3.17964071856287,7.94011976047904,330200
30,5.8382,0.140823393612928,2.63428571428571,7.42571428571429,330200
46,5.3272,0.17918267551519398,2.8353413654618502,5.74899598393574,330200
45,4.9013,0.16796875,2.60691823899371,5.6352201257861605,330100
27,8.2787,0.15917602996254698,3.1558441558441603,6.935064935064941,330000
5,7.5177,0.151392632524708,2.92973523421589,6.800407331975559,330000
28,6.1359,0.223880597014925,4.454545454545451,6.09090909090909,330000
36,5.3602,0.12109375,2.4623655913978504,8.25806451612903,330000
35,4.125,0.18716875871687602,2.2487961476725498,5.75441412520064,330000
20,3.5869999999999997,0.17863636363636398,2.7287671232876702,6.027397260273969,330000
40,3.2083,0.266950354609929,1.95449241540257,4.11318553092182,330000
29,3.1563,0.29494278331487606,1.56116015132409,3.4161412358133703,330000
28,7.6923,0.13979848866498698,3.01834862385321,7.284403669724769,329800
26,6.8226,0.127028539451595,2.8526785714285694,7.977678571428571,329800
45,5.0357,0.196458218040952,2.3800539083558,4.870619946091639,329800
21,6.983,0.13353783231083802,3.5091743119266097,7.4770642201834905,329700
11,4.3611,0.177676537585421,2.69547325102881,5.4197530864197505,329700
48,2.8711,0.234496124031008,2.2591006423982902,4.419700214132759,329600
2,6.6916,0.14743696777425302,2.91517128874388,9.7699836867863,329500
35,5.7083,0.16820925553319901,3.0197044334975396,6.12068965517241,329500
35,5.5519,0.157389635316699,2.73399014778325,6.41625615763547,329500
27,3.5652,0.231519090170593,2.26194690265487,4.3575221238938,329500
13,8.7059,0.122981366459627,3.23963133640553,7.41935483870968,329400
13,6.1091,0.152452025586354,3.0057034220532297,7.13307984790875,329400
34,5.0,0.17548076923076902,2.7431906614785997,6.47470817120623,329400
34,4.85,0.184471365638767,2.57227138643068,5.3569321533923295,329400
21,4.526,0.16321399839099,2.64538558786346,6.28571428571429,329400
45,3.625,0.260445682451253,2.2671232876712297,4.91780821917808,329400
37,3.2462,0.253491620111732,2.04878048780488,4.1912195121951195,329400
15,7.6739999999999995,0.174915635545557,2.75151515151515,5.3878787878787895,329300
18,5.9547,0.16844751728472698,2.25102880658436,6.54732510288066,329300
32,5.3847,0.154324184360435,3.01910828025478,6.149681528662421,329200
40,5.0299,0.161375661375661,2.85384615384615,5.8153846153846205,329200
49,4.4375,0.18474807081252803,2.59753086419753,5.4395061728395095,329200
4,6.7962,0.165022421524664,2.82931354359926,6.205936920222629,329100
47,3.0877,0.23858998144712398,2.33695652173913,4.18478260869565,329100
36,4.9886,0.17918313570487499,2.75555555555556,5.62222222222222,328900
28,4.0708,0.225266763272296,2.09174311926605,4.642813455657491,328900
19,3.8819,0.22627860026917898,1.8976,4.7552,328900
17,6.5891,0.147076923076923,3.13839285714286,7.25446428571429,328800
